Log file open, 01/23/23 15:26:15
[2023.01.23-21.33.41:818][402]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.41:835][403]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.41:851][404]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.41:868][405]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.41:884][406]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.41:901][407]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.41:918][408]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.41:935][409]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.45:951][650]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.45:968][651]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.45:985][652]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:001][653]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:018][654]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:035][655]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:051][656]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:068][657]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:085][658]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:101][659]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:118][660]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:134][661]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:152][662]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:168][663]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:185][664]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:202][665]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:218][666]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:235][667]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:251][668]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:267][669]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:285][670]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:301][671]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:318][672]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:335][673]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:352][674]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:368][675]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:385][676]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:401][677]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:418][678]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:435][679]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:451][680]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:468][681]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:485][682]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:501][683]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:518][684]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:534][685]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:551][686]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:568][687]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:584][688]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:601][689]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:618][690]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:634][691]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:651][692]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:668][693]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:684][694]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:701][695]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:718][696]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:735][697]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:751][698]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:768][699]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:785][700]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:801][701]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:818][702]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:834][703]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:851][704]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:868][705]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:885][706]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:901][707]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:918][708]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.46:935][709]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.50:951][950]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.50:968][951]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.50:985][952]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:002][953]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:018][954]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:035][955]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:051][956]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:068][957]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:084][958]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:101][959]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:118][960]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:135][961]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:151][962]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:168][963]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:184][964]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:202][965]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:218][966]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:235][967]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:251][968]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:268][969]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:285][970]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:301][971]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:318][972]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:335][973]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:351][974]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:368][975]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:385][976]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:401][977]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:418][978]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:435][979]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:451][980]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:468][981]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:484][982]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:501][983]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:517][984]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:534][985]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:551][986]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:568][987]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:584][988]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:601][989]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:618][990]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:635][991]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:651][992]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:668][993]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:685][994]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:701][995]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:718][996]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:735][997]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:751][998]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:768][999]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:785][  0]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:801][  1]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:818][  2]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:835][  3]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:851][  4]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:868][  5]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:885][  6]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:901][  7]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:917][  8]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.51:935][  9]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.55:952][250]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.55:968][251]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.55:985][252]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:001][253]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:018][254]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:035][255]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:051][256]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:068][257]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:085][258]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:101][259]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:118][260]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:135][261]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:151][262]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:168][263]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:184][264]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:202][265]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:218][266]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:235][267]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:251][268]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:268][269]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:285][270]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:301][271]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:318][272]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:335][273]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:351][274]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:368][275]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:385][276]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:401][277]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:418][278]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:435][279]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:451][280]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:468][281]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:485][282]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:501][283]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:518][284]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:534][285]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:551][286]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:568][287]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:585][288]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:601][289]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:618][290]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:635][291]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:651][292]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:668][293]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:685][294]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:701][295]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:718][296]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:735][297]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:751][298]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:768][299]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:785][300]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:801][301]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:818][302]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:834][303]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:851][304]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:868][305]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:884][306]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:901][307]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:918][308]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.33.56:935][309]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.00:951][550]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.00:968][551]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.00:985][552]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.01:001][553]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.01:018][554]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.01:035][555]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.01:051][556]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.01:068][557]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.01:085][558]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.01:101][559]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.01.23-21.34.01:118][560]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
