Log file open, 02/02/23 11:43:03
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 36.08 s
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: Jobs were issued in 162 batches (only local compilation was used), average 1.33 jobs/batch
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: Average processing rate: 5.96 jobs/sec
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: Total thread time: 119.69 s
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: Total thread preprocess time: 8.65 s
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: Percentage time preprocessing: 7.23%
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: Effective parallelization: 3.32 (times faster than compiling all shaders on one thread). Compare with number of workers: 10
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display:                                             FDebugViewModePS (compiled    5 times, average 0.92 sec, max 1.44 sec, min 0.52 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: TBasePassPSFPrecomputedVolumetricLightmapLightingPolicySkylight (compiled    5 times, average 0.91 sec, max 1.12 sec, min 0.71 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display:                         TBasePassPSFNoLightMapPolicySkylight (compiled    5 times, average 0.89 sec, max 1.32 sec, min 0.54 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display:        TBasePassPSFCachedPointIndirectLightingPolicySkylight (compiled    4 times, average 0.85 sec, max 1.01 sec, min 0.70 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display:      TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy (compiled    5 times, average 0.85 sec, max 0.99 sec, min 0.68 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 10.69% of total time (compiled   22 times, average 0.58 sec, max 1.04 sec, min 0.38 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 9.47% of total time (compiled   23 times, average 0.49 sec, max 0.77 sec, min 0.36 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display:                                                 FLumenCardVS - 7.04% of total time (compiled   19 times, average 0.44 sec, max 0.68 sec, min 0.32 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 4.99% of total time (compiled   19 times, average 0.31 sec, max 0.58 sec, min 0.20 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display:                                             FDebugViewModePS - 3.82% of total time (compiled    5 times, average 0.92 sec, max 1.44 sec, min 0.52 sec)
[2023.02.02-19.29.15:657][105]LogShaderCompilers: Display: ================================================
[2023.02.02-19.29.34:949][252]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.02.02-19.29.42:217][682]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.02-19.29.42:222][682]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.02-19.29.42:222][682]PIE: New page: PIE session: Heaven (Feb 2, 2023, 7:29:42 AM)
[2023.02.02-19.29.42:273][682]LogPlayLevel: Creating play world package: /Game/Levels/Stages/UEDPIE_0_Heaven
[2023.02.02-19.29.42:284][682]LogPlayLevel: PIE: StaticDuplicateObject took: (0.010361s)
[2023.02.02-19.29.42:284][682]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/Stages/Heaven.Heaven to /Game/Levels/Stages/UEDPIE_0_Heaven.Heaven (0.010463s)
[2023.02.02-19.29.42:284][682]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.02-19.29.42:284][682]LogAIModule: Creating AISystem for world Heaven
[2023.02.02-19.29.42:284][682]LogPlayLevel: PIE: World Init took: (0.000683s)
[2023.02.02-19.29.42:292][682]LogUObjectHash: Compacting FUObjectHashTables data took   0.32ms
[2023.02.02-19.29.42:295][682]LogAudio: Display: Creating Audio Device:                 Id: 30, Scope: Unique, Realtime: True
[2023.02.02-19.29.42:295][682]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.02-19.29.42:295][682]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.02-19.29.42:295][682]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.02-19.29.42:295][682]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.02-19.29.42:295][682]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.02-19.29.42:295][682]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.02-19.29.42:295][682]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.02-19.29.42:295][682]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.02-19.29.42:296][682]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.02-19.29.42:296][682]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.02-19.29.42:296][682]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.02-19.29.42:298][682]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.02-19.29.42:310][682]LogAudioMixer: Display: Using Audio Hardware Device Speakers (USB-C Audio)
[2023.02.02-19.29.42:311][682]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.02-19.29.42:311][682]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.02-19.29.42:311][682]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.02-19.29.42:312][682]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=30
[2023.02.02-19.29.42:312][682]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=30
[2023.02.02-19.29.42:313][682]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=30
[2023.02.02-19.29.42:313][682]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=30
[2023.02.02-19.29.42:313][682]LogInit: FAudioDevice initialized.
[2023.02.02-19.29.42:313][682]LogAudio: Display: Audio Device (ID: 30) registered with world 'Heaven'.
[2023.02.02-19.29.42:318][682]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.02-19.29.42:321][682]LogWorld: Bringing World /Game/Levels/Stages/UEDPIE_0_Heaven.Heaven up for play (max tick rate 60) at 2023.02.02-13.29.42
[2023.02.02-19.29.42:321][682]LogWorld: Bringing up level for play took: 0.002855
[2023.02.02-19.29.42:323][682]LogOnline: OSS: Created online subsystem instance for: :Context_56
[2023.02.02-19.29.42:329][682]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:329][682]PIE: Server logged in
[2023.02.02-19.29.42:330][682]PIE: Play in editor total start time 0.108 seconds.
[2023.02.02-19.29.42:331][682]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:419][683]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:435][684]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:464][685]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:481][686]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:498][687]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:515][688]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:532][689]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:549][690]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:564][691]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:581][692]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:598][693]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:615][694]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:631][695]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:648][696]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:665][697]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:681][698]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:698][699]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:714][700]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:731][701]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:749][702]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:764][703]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:781][704]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:799][705]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:815][706]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:832][707]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:849][708]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:865][709]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:882][710]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:899][711]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:915][712]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:932][713]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:948][714]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:965][715]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:982][716]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.42:998][717]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:015][718]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:031][719]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:048][720]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:065][721]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:082][722]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:099][723]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:114][724]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:131][725]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:148][726]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:165][727]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:181][728]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.43:198][729]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:215][970]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:231][971]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:248][972]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:264][973]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:281][974]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:298][975]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:314][976]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:332][977]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:347][978]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:364][979]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:381][980]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:397][981]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:415][982]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:431][983]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:448][984]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:464][985]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:481][986]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:498][987]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:514][988]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:532][989]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:549][990]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:565][991]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:581][992]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:598][993]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:614][994]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:631][995]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:648][996]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:665][997]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:681][998]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:698][999]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:714][  0]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:731][  1]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:749][  2]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:765][  3]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:782][  4]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:798][  5]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:815][  6]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:831][  7]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:848][  8]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:865][  9]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:881][ 10]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:898][ 11]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:915][ 12]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:931][ 13]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:948][ 14]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:965][ 15]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:982][ 16]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.47:998][ 17]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:016][ 18]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:031][ 19]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:048][ 20]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:065][ 21]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:082][ 22]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:099][ 23]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:115][ 24]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:132][ 25]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:148][ 26]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:165][ 27]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:181][ 28]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.48:198][ 29]LogMediaAssets: Error: Failed to validate media source FogElement (img://C:/Users/the_f/OneDrive/Desktop/Images)
[2023.02.02-19.29.49:913][130]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.02-19.29.49:913][130]LogWorld: BeginTearingDown for /Game/Levels/Stages/UEDPIE_0_Heaven
[2023.02.02-19.29.49:913][130]LogWorld: UWorld::CleanupWorld for Heaven, bSessionEnded=true, bCleanupResources=true
[2023.02.02-19.29.49:913][130]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.02-19.29.49:919][130]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.02-19.29.49:920][130]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.02-19.29.49:928][130]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.02-19.29.49:929][130]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=30
[2023.02.02-19.29.49:931][130]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=30
[2023.02.02-19.29.49:933][130]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.02-19.29.49:935][130]LogUObjectHash: Compacting FUObjectHashTables data took   0.39ms
[2023.02.02-19.29.50:004][132]LogPlayLevel: Display: Destroying online subsystem :Context_56
[2023.02.02-19.30.22:403][ 54]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.02.02-19.30.34:527][764]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.02.02-19.31.27:313][907]LogUObjectHash: Compacting FUObjectHashTables data took   0.34ms
[2023.02.02-19.31.27:317][907]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.02-19.31.27:414][907]LogUObjectHash: Compacting FUObjectHashTables data took   0.26ms
[2023.02.02-19.31.27:443][907]LogSavePackage: Moving output files for package: /Game/Levels/Stages/Heaven
[2023.02.02-19.31.27:443][907]LogSavePackage: Moving '../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Saved/Heaven3F86C79347D8927B87337ABA107066ED.tmp' to '../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Content/Levels/Stages/Heaven.umap'
[2023.02.02-19.31.27:451][907]LogFileHelpers: No new changes to save!
[2023.02.02-19.31.27:451][907]LogFileHelpers: Saving map 'Heaven' took 0.046
[2023.02.02-19.31.27:457][907]LogFileHelpers: InternalPromptForCheckoutAndSave took 139 ms (total: 6.95 sec)
[2023.02.02-19.31.27:463][907]AssetCheck: New page: Asset Save: Heaven
[2023.02.02-19.31.27:463][907]LogContentValidation: Display: Validating /Script/Engine.World /Game/Levels/Stages/Heaven.Heaven
[2023.02.02-19.45.01:650][286]Cmd: DELETE
[2023.02.02-19.45.01:650][286]Cmd: ACTOR DELETE
[2023.02.02-19.45.01:654][286]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.02.02-19.45.01:667][286]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2023.02.02-19.45.01:670][286]LogEditorActor: Deleted 1 Actors (0.019 secs)
[2023.02.02-19.45.16:537][154]Cmd: TRANSACTION UNDO
[2023.02.02-19.45.16:537][154]LogEditorTransaction: Undo Move Elements
[2023.02.02-19.45.17:187][170]Cmd: TRANSACTION UNDO
[2023.02.02-19.45.17:187][170]LogEditorTransaction: Undo Clicking on Elements
[2023.02.02-19.45.29:010][864]LogEditorViewport: Clicking Background
[2023.02.02-19.45.29:330][882]LogDerivedDataCache: C:/Users/T352T828/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:18.159 and deleted 0 files with total size 0 MiB. Scanned 9936 files in 9768 folders with total size 1419 MiB.
[2023.02.02-19.45.54:462][367]Cmd: DELETE
[2023.02.02-19.45.54:462][367]Cmd: ACTOR DELETE
[2023.02.02-19.45.54:466][367]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.02.02-19.45.54:477][367]LogUObjectHash: Compacting FUObjectHashTables data took   0.34ms
[2023.02.02-19.45.54:481][367]LogEditorActor: Deleted 1 Actors (0.018 secs)
[2023.02.02-19.45.57:421][533]Cmd: DELETE
[2023.02.02-19.45.57:421][533]Cmd: ACTOR DELETE
[2023.02.02-19.45.57:424][533]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.02.02-19.45.57:435][533]LogUObjectHash: Compacting FUObjectHashTables data took   0.20ms
[2023.02.02-19.45.57:438][533]LogEditorActor: Deleted 1 Actors (0.017 secs)
[2023.02.02-19.46.10:928][328]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.02.02-19.46.14:332][525]Cmd: DELETE
[2023.02.02-19.46.14:332][525]Cmd: ACTOR DELETE
[2023.02.02-19.46.14:335][525]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.02.02-19.46.14:346][525]LogUObjectHash: Compacting FUObjectHashTables data took   0.34ms
[2023.02.02-19.46.14:349][525]LogEditorActor: Deleted 1 Actors (0.017 secs)
[2023.02.02-19.46.15:565][593]Cmd: DELETE
[2023.02.02-19.46.15:565][593]Cmd: ACTOR DELETE
[2023.02.02-19.46.15:568][593]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.02.02-19.46.15:579][593]LogUObjectHash: Compacting FUObjectHashTables data took   0.19ms
[2023.02.02-19.46.15:581][593]LogEditorActor: Deleted 1 Actors (0.016 secs)
[2023.02.02-19.46.28:560][348]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
